status,unregistered,guest,title,participants,cabinet,guestid,host,date,id,guest_contact_country,guest_code,guest_name,guest_cost_min,guest_main_category,guest_acronym,guest_accredited,guest_cost_max,guest_fte,guest_cost_absolute,guest_id,guest_sub_category
registered,,,Investing in EU,1,Cabinet members of President Jean-Claude Juncker,996c56b9a1354c5392858792eb95261b,Telmo Baltazar,2015-01-20T00:00:00,48cf4655738ac2c7d0bbe4bae7d707f1,82,95574664768-90,Verband der Automobilindustrie,,2,VDA,3,,14,2490247,996c56b9a1354c5392858792eb95261b,25
registered,,,Aviation in Europe,1,Cabinet members of President Jean-Claude Juncker,cec6c47ad5074ed7af692a0266181ec0,Telmo Baltazar,2015-01-20T00:00:00,0a827c69233aa93f3949342c4b820aa7,232,501968312339-22,Emirates Airline,50000,2,EK,,99999,0.75,,cec6c47ad5074ed7af692a0266181ec0,21
registered,,,The dialogue between Churches and the EU,1,Cabinet members of President Jean-Claude Juncker,d48189547abc45188ccba0e5c92a84ca,Martin Selmayr,2015-01-20T00:00:00,aa6c0b765faf818bb929fdeb2620b039,21,61973396926-78,EKD-Büro Brüssel / EKD-Office Brussels,,5,EKD,5,9999,8,,d48189547abc45188ccba0e5c92a84ca,51
registered,,,Digital Single Market,1,Cabinet members of President Jean-Claude Juncker,c472787cf7a14452a64284655bef58bc,Pauline Rouch,2015-01-20T00:00:00,3cb9940de77ee23ad75f08426bd43536,233,24627752238-32,European Competitive Telecommuniations Association,,2,ECTA,3,,5.5,650000,c472787cf7a14452a64284655bef58bc,25
registered,,,EU Aviation and Investment in Europe,1,Cabinet members of President Jean-Claude Juncker,369f73cbcd63403cbbee3043af38b12b,Telmo Baltazar,2015-01-19T00:00:00,eb84545d662d11da81d9f455ba2cc174,155,2732167674-76,Airbus Group N.V.,400000,2,,11,499999,10,,369f73cbcd63403cbbee3043af38b12b,21
registered,,,Digital Single Market,1,Cabinet members of President Jean-Claude Juncker,867f7df0f37247eab17e3f8d232e328c,Pauline Rouch,2015-01-19T00:00:00,c4453da9a37a97f138d9ed31d43b2b6e,21,18574111503-28,Association of Commercial Television in Europe,600000,2,ACT,4,699999,2.5,,867f7df0f37247eab17e3f8d232e328c,25
registered,,,Capital Markets Union,1,Cabinet members of President Jean-Claude Juncker,b6ef67d9a37c49a6bf7421f62c479576,Paulina Dejmek Hack,2015-01-19T00:00:00,202e4d5edd18a90710220158bd743968,233,65110063986-76,Association for Financial Markets in Europe,8000000,2,,4,8249999,27,,b6ef67d9a37c49a6bf7421f62c479576,25
registered,,,Digital Single Market,1,Cabinet members of President Jean-Claude Juncker,95ce593ef1a1400ea07f2c5dec273da4,Pauline Rouch,2015-01-19T00:00:00,0aead7eedd2da71450f84c8d53b93d34,75,829208810503-45,"Société des Auteurs, Compositeurs et Editeurs de Musique",100000,2,SACEM,3,199999,1.25,,95ce593ef1a1400ea07f2c5dec273da4,21
registered,,,Digital Single Market,1,Cabinet members of President Jean-Claude Juncker,ba43872843a24bfabb259ae1ef966e4b,Pauline Rouch,2015-01-19T00:00:00,55c369cc6dcf45a45144d89bdfdb372d,21,36529354479-57,Groupement Européen des Sociétés d'Auteurs et Compositeurs,800000,2,GESAC,5,899999,2.25,,ba43872843a24bfabb259ae1ef966e4b,21
registered,,,Priorities of the new Commission in the area of Financial Services,1,Cabinet members of President Jean-Claude Juncker,2324d259b9c04892950c39334738bf73,Paulina Dejmek Hack,2015-01-16T00:00:00,53955ee20af0916bde7459b756f73e21,21,03013154889-05,Afore Consulting,400000,1,,8,499999,3.75,,2324d259b9c04892950c39334738bf73,11
registered,,,Priorities of the new Commission in the area of Financial Services,1,Cabinet members of President Jean-Claude Juncker,33597e7ffaf946858596408dcfe122d2,Paulina Dejmek Hack,2015-01-16T00:00:00,ed0f671ae02c0b332caeb35939277e51,75,78787381113-69,BNP PARIBAS,900000,2,,2,999999,6,,33597e7ffaf946858596408dcfe122d2,21
registered,,,Capital Markets Union,1,Cabinet members of President Jean-Claude Juncker,8fdcfd835fb64f14be6c3cffe3f4623c,Paulina Dejmek Hack,2015-01-16T00:00:00,7cf2391cb07a9058a58df7a5d006e21e,234,701266814986-18,"The Goldman Sachs Group, Inc.",700000,2,GS,,799999,1.75,,8fdcfd835fb64f14be6c3cffe3f4623c,21
registered,,,Meeting on principles of scientific advice,1,Cabinet members of President Jean-Claude Juncker,553809c289c74395993953b64d407835,Antoine Kasel,2015-01-15T00:00:00,0ea3b501bd18b466557bd9af89857141,21,9832909575-41,Greenpeace European Unit,1000000,3,,13,1249999,7.25,,553809c289c74395993953b64d407835,31
registered,,,Climate Action and Investment in Europe,1,Cabinet members of President Jean-Claude Juncker,0c8ebebcfc2f4e3eb6a6684f3d35d3db,Telmo Baltazar,2015-01-15T00:00:00,4b752a013fc828930b7d4758b6032873,127,23527541824-60,ArcelorMittal,1500000,2,AM,3,1749000,4,,0c8ebebcfc2f4e3eb6a6684f3d35d3db,21
registered,,,Investment Plan,1,Cabinet members of President Jean-Claude Juncker,edfc49a50a0945a0a575a98013ed3cb8,Martin Selmayr,2015-01-09T00:00:00,31f465cef1ab12374a915260dca1fc1d,21,123577115553-43,EuroComment,,4,,,9999,2,,edfc49a50a0945a0a575a98013ed3cb8,41
registered,,,Outside EU-investments,1,Cabinet members of President Jean-Claude Juncker,88346ef5e7fa4080b3b9bdde06feefd9,Martin Selmayr,2015-01-09T00:00:00,a0375f433c664dc00e0de145df49beae,21,11064742654-42,PA Europe,600000,1,,4,699999,7.5,,88346ef5e7fa4080b3b9bdde06feefd9,11
registered,,,Economic and industrial priorities of the EU,1,Cabinet members of President Jean-Claude Juncker,29c9c54f8dba45ef987a7869f1fc3003,Luc Tholoniat,2015-01-08T00:00:00,5ac50bb3ecbb4f7b4d62a9523d4b7704,155,6200524920-25,Unilever,500000,2,,3,599999,3,,29c9c54f8dba45ef987a7869f1fc3003,21
registered,,,Energy Union,1,Cabinet members of President Jean-Claude Juncker,ae3c4ac1b2f14e28be2eb3c77c5ccb0c,Telmo Baltazar,2015-01-08T00:00:00,c1d79dd01ebbce086e8c420c393df363,21,48677174683-66,European Renewable Energies Federation asbl,100000,2,EREF,,199999,1.5,,ae3c4ac1b2f14e28be2eb3c77c5ccb0c,25
registered,,,Priorités économiques et sociales,1,Cabinet members of President Jean-Claude Juncker,4455ab5dd3eb4f4493998d02bd3150b7,Luc Tholoniat,2015-01-08T00:00:00,5b4b63815b57700f16402029f2910d47,21,3978240953-79,BUSINESSEUROPE,4000000,2,,23,4249999,29,,4455ab5dd3eb4f4493998d02bd3150b7,25
registered,,,TTIP,1,,b663641d3ea84cea80b1f488532a89b8,Commissioner Cecilia Malmström,2015-03-19T00:00:00,39ca65e95cce9beaa184f348508764ca,21,99436366768-45,Friends of Europe,,4,FoE,1,9999,27.5,,b663641d3ea84cea80b1f488532a89b8,41
registered,,,Digital Single Market,1,Cabinet members of President Jean-Claude Juncker,bdc69fb5dbb34a879a0296094ebd9c16,Pauline Rouch,2015-01-07T00:00:00,8cb0303e278f817e3172d6546532918e,82,26103486608-47,Bertelsmann SE & Co. KGaA,200000,2,,3,299999,1.5,,bdc69fb5dbb34a879a0296094ebd9c16,21
registered,,,Digital Single Market,1,Cabinet members of President Jean-Claude Juncker,a639e6fa3b994083b4bab8ae8a8a7750,Pauline Rouch,2015-01-06T00:00:00,5efc9cf4824766d17731acabffb4d820,234,95201401713-39,Motion Picture Association,700000,2,MPA,6,799999,2.5,,a639e6fa3b994083b4bab8ae8a8a7750,25
registered,,,Digital Single Market,1,Cabinet members of President Jean-Claude Juncker,5ec51daea8424410b06bd40c08ded706,Pauline Rouch,2015-01-06T00:00:00,1fcdab5e22027227d5f5cd6cd11a0fc6,21,90142503473-81,Vodafone Belgium SA,1000000,2,VBSA,4,1249999,3.5,,5ec51daea8424410b06bd40c08ded706,21
registered,,,Energy Union - Investment in Europe,1,Cabinet members of President Jean-Claude Juncker,ee1414069e8f4da9bc76bdcda4e007eb,Telmo Baltazar,2014-12-22T00:00:00,51612b72131a8a35e1e144b2327afc55,108,99578067285-35,Eni S.p.A.,500000,2,,6,599999,3,,ee1414069e8f4da9bc76bdcda4e007eb,21
registered,,,The European Rail Industry in Trade Negotiations,1,Cabinet members of President Jean-Claude Juncker,9ea9f5cdb07e420f87601244f15240d3,Leon Delvaux,2014-12-18T00:00:00,e80e760a7fdd49e92785f7ee029d7041,21,9624415524-28,UNIFE,500000,2,UNIFE,8,599999,6.5,,9ea9f5cdb07e420f87601244f15240d3,25
registered,,,Investment Plan and Capital Markets Union,1,Cabinet members of President Jean-Claude Juncker,b415aff8619f4d64a7be40969b9fdbbc,Paulina Dejmek Hack,2014-12-17T00:00:00,8231f0c760b782dbce9f6ea812545e9a,234,041415315167-65,Managed Funds Association,1250000,2,,,1499999,3,,b415aff8619f4d64a7be40969b9fdbbc,25
registered,,,Main issues on the European agenda relevant to the Italian steel sector,1,Cabinet members of President Jean-Claude Juncker,94fbaacea67446cc9530b8cc5892e442,Carlo Zadra,2014-12-15T00:00:00,567f7c36a1ef4c92fffe9eb3dd1139b8,108,83425058760-88,Federazione Imprese Siderurgiche Italiane,100000,2,FEDERACCIAI,4,199999,1,,94fbaacea67446cc9530b8cc5892e442,25
registered,,,Economic priorities of the EU,1,Cabinet members of President Jean-Claude Juncker,6f1a228ff07f4768b63eb8411651f36e,Luc Tholoniat,2014-12-15T00:00:00,6ff47870fc41be221a61f327e91deafd,21,25487567824-45,European Round Table of Industrialists,,2,ERT,,9999,2.25,,6f1a228ff07f4768b63eb8411651f36e,25
registered,,,Priorités de l'UE dans le domaine social,1,Cabinet members of President Jean-Claude Juncker,5197275752e34e03897d0b24d70c4fce,Luc Tholoniat,2014-12-12T00:00:00,70415a70aae0be30913bf39ccfd75fe4,21,85083981189-35,Platform of European Social NGOs,300000,3,Social Platform,5,399999,5,,5197275752e34e03897d0b24d70c4fce,31
registered,,,Priorités de l'UE dans le domaine social,1,Cabinet members of President Jean-Claude Juncker,7d3d278d77e840e7b750babb44465e40,Luc Tholoniat,2014-12-12T00:00:00,36d146e4f217f21e3874a3f5cf9374d6,21,42528706153-39,European Federation of National Organisations working with the Homeless,,3,FEANTSA,2,9999,5.25,,7d3d278d77e840e7b750babb44465e40,31
registered,,,Investment Plan,1,Cabinet members of President Jean-Claude Juncker,32b9142f830c41b7a7ab8b85d04fd6a4,Paulina Dejmek Hack,2014-12-11T00:00:00,43cc2b34f4454b985f60a1cdfcb8c728,82,271912611231-56,Deutsche Bank AG,,2,,3,,8.5,3962000,32b9142f830c41b7a7ab8b85d04fd6a4,21
registered,,,Investment in Europe & Energy Union,1,Cabinet members of President Jean-Claude Juncker,788c9b041aa442e8a649697ae0c3ea0c,Telmo Baltazar,2014-12-11T00:00:00,35fb02e717ac2eb6e988fcd1ffb725d4,21,37816636575-51,European Alliance to Save Energy,,2,,,9999,2,,788c9b041aa442e8a649697ae0c3ea0c,25
registered,,,Energy union,1,Cabinet members of President Jean-Claude Juncker,14e841815d9a4293b247f22ec9ac5754,Telmo Baltazar,2014-12-11T00:00:00,e8afee2d5d0a182e3d4996656e8cb42d,21,86853666704-95,Centre for European Policy Studies,,4,CEPS,3,9999,50,,14e841815d9a4293b247f22ec9ac5754,41
registered,,,EU policy related issues,1,Cabinet members of President Jean-Claude Juncker,fb880a09da624f95b49723b25f0acef2,Carlo Zadra,2014-12-11T00:00:00,1989a90c9a3d96bd3c1ce3cc7c3c6b6f,234,56362448807-46,Human Rights Watch,400000,3,HRW,1,499999,3,,fb880a09da624f95b49723b25f0acef2,31
registered,,,Investment Plan,1,Cabinet members of President Jean-Claude Juncker,9bf1dc7e52ce47298bafc340362bbc89,Paulina Dejmek Hack,2014-12-10T00:00:00,7c3d4146be8d14fec81d0f79d27dc836,75,34369111614-57,Société Générale,400000,2,SG,4,499999,2.75,,9bf1dc7e52ce47298bafc340362bbc89,21
registered,,,TTIP,1,Cabinet members of President Jean-Claude Juncker,8415bc80b6a24fd0927e67223dfadada,Leon Delvaux,2014-12-10T00:00:00,8429f889af1fcbf5a3c80632dbc4379f,82,232804015283-18,Stop TTIP,,3,,,9999,2.5,,8415bc80b6a24fd0927e67223dfadada,31
registered,,,Digital Single Market,1,Cabinet members of President Jean-Claude Juncker,79faa0195e9349e4b8d806fc7403f915,Pauline Rouch,2014-12-10T00:00:00,fc306a4724b97b97992194b99896a5a2,234,92442218459-37,"AT&T, Inc.",300000,2,AT&T,5,399999,3.5,,79faa0195e9349e4b8d806fc7403f915,21
registered,,,Investing in Europe and Energy Union,1,Cabinet members of President Jean-Claude Juncker,996c56b9a1354c5392858792eb95261b,Telmo Baltazar,2014-12-10T00:00:00,a5beca6ae341a193cf7f01a6b3fc166c,82,95574664768-90,Verband der Automobilindustrie,,2,VDA,3,,14,2490247,996c56b9a1354c5392858792eb95261b,25
registered,,,Investment in Europe,1,Cabinet members of President Jean-Claude Juncker,c3d9e19a281e4c17aed9e0bc26c0e15f,Telmo Baltazar,2014-12-09T00:00:00,1b1ec36a43d7bcc6a2d098d043b76fc9,14,606518612244-15,Flughafen Wien AG,,2,FWAG,,9999,0.25,,c3d9e19a281e4c17aed9e0bc26c0e15f,21
registered,,,Digital Agenda,1,Cabinet members of President Jean-Claude Juncker,a9ac416b135c458c8565955930bdc60d,Pauline Rouch,2014-12-08T00:00:00,59faa2c8b6cbf6703a3ea081043070ce,233,60394321918-91,IFPI Representing recording industry worldwide,1000000,2,I.F.P.I.,8,1249999,4.5,,a9ac416b135c458c8565955930bdc60d,25
registered,,,Meeting on Energy policy and regulation & Climate change policy,1,Cabinet members of President Jean-Claude Juncker,14e841815d9a4293b247f22ec9ac5754,Telmo Baltazar,2014-12-08T00:00:00,e95eec3179123a5d423e907d264d7c03,21,86853666704-95,Centre for European Policy Studies,,4,CEPS,3,9999,50,,14e841815d9a4293b247f22ec9ac5754,41
registered,,,Digital Single Market,1,Cabinet members of President Jean-Claude Juncker,2e4dd57d7ad04e7c87572dabfa1d05a2,Pauline Rouch,2014-12-08T00:00:00,388839f67a850d6f1e25ab45a4cf8bb8,21,71423433087-91,European Composer and Songwriter Alliance,,2,ECSA,3,9999,1,,2e4dd57d7ad04e7c87572dabfa1d05a2,25
registered,,,Digital Economy and Society,1,Cabinet members of President Jean-Claude Juncker,86b2050fcbf44d809d515f65943a6f17,Pauline Rouch,2014-12-05T00:00:00,09d5df34605f8d5f25193c776e73ffc6,99,55447279509-78,Allegro Group HU Kft.,,2,Allegro Hungary,,9999,0.25,,86b2050fcbf44d809d515f65943a6f17,21
registered,,,Telecom issues,1,Cabinet members of President Jean-Claude Juncker,6cbb20c3c6084522bf8e2b8da842b298,Pauline Rouch,2014-12-04T00:00:00,a8c029ec4eef34334971599eac06a42b,209,52431421-12,"Telefonica, S.A.",,2,,6,,6,2000000,6cbb20c3c6084522bf8e2b8da842b298,21
registered,,,Marché unique numérique connecté,1,Cabinet members of President Jean-Claude Juncker,33061f0dfbea403e817949ef18d7db73,Pauline Rouch,2014-12-04T00:00:00,bf3dda851d1d839bd1a83d533bb28d6e,75,76704342721-41,Orange,900000,2,,5,999999,5,,33061f0dfbea403e817949ef18d7db73,21
registered,,,Capital Markets Union,1,Cabinet members of President Jean-Claude Juncker,fb9ec5882645424aa87a7ba12fb25a3e,Paulina Dejmek Hack,2014-12-03T00:00:00,a9198a10096fecf150335b892f68d6dd,209,799142914971-03,"Banco Santander, S.A.",600000,2,,2,699999,6.75,,fb9ec5882645424aa87a7ba12fb25a3e,21
registered,,,Energy Union,1,Cabinet members of President Jean-Claude Juncker,5e7e108e5cab4a43849b9b895ad7bf12,Telmo Baltazar,2014-12-03T00:00:00,328fa11c95f71792821cb9fd16df7f7e,21,33622026795-64,Bruegel,,4,,2,9999,18.75,,5e7e108e5cab4a43849b9b895ad7bf12,41
registered,,,"Jobs, Growth, Stability and Capital Markets Union - Recovery and Resolution of CCPS",1,Cabinet members of President Jean-Claude Juncker,5c46c97f2f9044f2bb01c278e2bae69a,Paulina Dejmek Hack,2014-12-02T00:00:00,dbb970f2d5642910fb0bfd7d49c83927,233,550494915045-08,London Stock Exchange Group,400000,2,LSEG,1,499999,3.25,,5c46c97f2f9044f2bb01c278e2bae69a,21
registered,,,FTI snapshot: Towards a global corporate tax overhaul,1,Cabinet members of President Jean-Claude Juncker,e66cd044e9f141d59bce81de55baa163,Antoine Kasel,2014-12-02T00:00:00,93dc08b6789a696a9e6e64122062e66d,234,29896393398-67,FTI Consulting Belgium,1750000,1,,30,1999999,32.5,,e66cd044e9f141d59bce81de55baa163,11
registered,,,Communication Challenges,1,Cabinet members of President Jean-Claude Juncker,c75f8e81295d4cbb880758d6e18b3589,Martin Selmayr Richard Szostak,2014-12-02T00:00:00,1d5b2313805b3e9c5341493ba75e914c,233,590425913785-60,Global Counsel LLP,300000,1,GC,,399999,2.75,,c75f8e81295d4cbb880758d6e18b3589,11
registered,,,Discussion on Renewable Energy,1,Cabinet members of President Jean-Claude Juncker,7220dae18a3f4b7da93d04ccff3a0eca,Telmo Baltazar,2014-12-02T00:00:00,719b2913db4bf15473b028949bda5200,82,15511499334-46,German Renewable Energy Federation,10000,2,BEE,3,24999,1.5,,7220dae18a3f4b7da93d04ccff3a0eca,25
registered,,,Future challenges for Europe,1,Cabinet members of President Jean-Claude Juncker,c75f8e81295d4cbb880758d6e18b3589,Paulina Dejmek Hack,2014-12-02T00:00:00,dfddb0114421d55eb5a0066e68a3e765,233,590425913785-60,Global Counsel LLP,300000,1,GC,,399999,2.75,,c75f8e81295d4cbb880758d6e18b3589,11
registered,,,Communication Challenges,1,Cabinet members of President Jean-Claude Juncker,c75f8e81295d4cbb880758d6e18b3589,Martin Selmayr Richard Szostak,2014-12-02T00:00:00,57d6e4b3b2da72be31d13281d99b6f04,233,590425913785-60,Global Counsel LLP,300000,1,GC,,399999,2.75,,c75f8e81295d4cbb880758d6e18b3589,11
registered,,,Meeting with Meeting with Society of Audiovisual Authors SAA: discuss the future of the European audiovisual and copyright sectors,1,Cabinet members of President Jean-Claude Juncker,5fe9b766e9604516a4150ba04960fc36,Pauline Rouch,2014-12-01T00:00:00,1bc687389c85421d7f14f86edd2f0ab0,21,99336382936-11,Society of Audiovisual Authors,300000,2,SAA,3,399999,3.25,,5fe9b766e9604516a4150ba04960fc36,21
registered,,,Meeting with Fédération des Editeurs Européens to discuss author rights and their priorities,1,Cabinet members of President Jean-Claude Juncker,a4636f5397b943f39439165eef86d36b,Pauline Rouch,2014-12-01T00:00:00,8298a01b5210e7b78ddaa2cc0d5abf2a,21,398541467-53,Federation of European Publishers,200000,2,FEP-FEE,4,299999,2.5,,a4636f5397b943f39439165eef86d36b,25
registered,,,Trade,1,Cabinet members of President Jean-Claude Juncker,8cfe6da61c604edf96f4723e87c255dd,Richard Szostak,2014-12-01T00:00:00,85ad9fca5d678fe80d2a741d41006446,82,5189667783-94,Zentralverband des Deutschen Handwerks e.V.,,2,ZDH,8,,13,1100000,8cfe6da61c604edf96f4723e87c255dd,25
registered,,,EWEA - exchange of views on the European Energy Union,1,Cabinet members of President Jean-Claude Juncker,e1c0a1bab8a0446f9a31d535f1cc6f35,Telmo Baltazar,2014-11-20T00:00:00,c6d3d9e9622827b291e1c06e41a7b759,21,19920706471-21,European Wind Energy Association,,2,EWEA,8,,7,0,e1c0a1bab8a0446f9a31d535f1cc6f35,25
registered,,,"Meeting with Rachel Whetstone, Google's Senior Vice President for Communications and Policy: role of internet and innovation to foster economic growth and job creation in Europe and Google initiatives in that field",1,Cabinet members of President Jean-Claude Juncker,df2cd4a7e0844b73b0ae147aa9c830f1,Pauline Rouch,2014-11-20T00:00:00,feed4508f9f9ab0066e06b560dd4093f,234,03181945560-59,Google,3500000,2,,8,3749000,9,,df2cd4a7e0844b73b0ae147aa9c830f1,21
registered,,,Meeting with Mr Dimitar Dimitrov - Wikimedia Position Paper on EU Copyright,1,Cabinet members of President Jean-Claude Juncker,e1245ebee4fe45b78d6d9de9254f21d9,Pauline Rouch,2014-11-14T00:00:00,08b9e786d7001804cf3dfcc606abe883,234,596597913132-95,Wikimedia Foundation,,3,WMF,,9999,0.25,,e1245ebee4fe45b78d6d9de9254f21d9,31
registered,,,Meeting with representative of Telecom Italia on investment plan,1,Cabinet members of President Jean-Claude Juncker,c518ff636bb9444a889adbf3bd7798b1,Pauline Rouch,2014-11-13T00:00:00,9efc274f01eddf1e21caf1d7ec5cabc3,21,36682861898-97,Telecom Italia,,2,,5,9999,4,,c518ff636bb9444a889adbf3bd7798b1,21
registered,,,Annual Colloquium on the situation of fundamental rights in the EU,8,,29956fafdd3d4da6b82a4eaf8a238298,First Vice-President Frans Timmermans,2015-04-14T00:00:00,a793ebedf635a2e308b4f410f7edac1c,21,09854512780-89,European Network Against Racism,,3,ENAR,8,9999,8.75,,29956fafdd3d4da6b82a4eaf8a238298,31
registered,,,Annual Colloquium on the situation of fundamental rights in the EU,8,,36a480bcd35c40ccb8e50476db23a32c,First Vice-President Frans Timmermans,2015-04-14T00:00:00,a793ebedf635a2e308b4f410f7edac1c,21,11063928073-34,Amnesty International European Institutions Office,800000,3,AI EIO,16,899999,7.75,,36a480bcd35c40ccb8e50476db23a32c,31
registered,,,Annual Colloquium on the situation of fundamental rights in the EU,8,,4caf640e33bf41d2942c1c417cfbf415,First Vice-President Frans Timmermans,2015-04-14T00:00:00,a793ebedf635a2e308b4f410f7edac1c,21,43251547769-22,European Youth Forum,50000,3,,4,99999,25.5,,4caf640e33bf41d2942c1c417cfbf415,31
registered,,,Annual Colloquium on the situation of fundamental rights in the EU,8,,5197275752e34e03897d0b24d70c4fce,First Vice-President Frans Timmermans,2015-04-14T00:00:00,a793ebedf635a2e308b4f410f7edac1c,21,85083981189-35,Platform of European Social NGOs,300000,3,Social Platform,5,399999,5,,5197275752e34e03897d0b24d70c4fce,31
registered,,,Annual Colloquium on the situation of fundamental rights in the EU,8,,6a24a747d04448efb540a2cf1669862b,First Vice-President Frans Timmermans,2015-04-14T00:00:00,a793ebedf635a2e308b4f410f7edac1c,75,97628146980-33,International Federation for Human Rights,50000,3,FIDH,6,99999,2.75,,6a24a747d04448efb540a2cf1669862b,31
registered,,,Annual Colloquium on the situation of fundamental rights in the EU,8,,706132dde6fc470d807f5d57cb0bda19,First Vice-President Frans Timmermans,2015-04-14T00:00:00,a793ebedf635a2e308b4f410f7edac1c,21,292913016962-90,Forum of European Muslim Youth and Student organisations,,3,FEMYSO,,9999,0.25,,706132dde6fc470d807f5d57cb0bda19,31
registered,,,Annual Colloquium on the situation of fundamental rights in the EU,8,,89a76c6332214c738d10d22f2736fd98,First Vice-President Frans Timmermans,2015-04-14T00:00:00,a793ebedf635a2e308b4f410f7edac1c,21,91044579609-70,CEJI - A Jewish Contribution to an Inclusive Europe,,3,CEJI,3,9999,4.5,,89a76c6332214c738d10d22f2736fd98,31
